shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
101,26.3154477,127.7987463,349
101,26.3162682,127.7989937,350
101,26.3162904,127.797782,351
101,26.3161618,127.7964208,352
101,26.3150276,127.7964812,353
101,26.3147204,127.7965415,354
101,26.3147168,127.7963162,355
101,26.3150341,127.7964061,356
101,26.3163228,127.7963511,357
101,26.316902,127.7963522,358
101,26.316897,127.7965651,359
101,26.3166761,127.7966834,360
101,26.3166382,127.7966023,361
101,26.3168312,127.7964944,362
101,26.3168301,127.7963403,363
101,26.3173615,127.7963403,364
101,26.3175178,127.7970082,365
101,26.3177173,127.7973221,366
101,26.3176656,127.7975856,367
101,26.3176843,127.7977952,368
101,26.3176716,127.7981174,369
101,26.3175587,127.7984855,370
101,26.3172461,127.7990356,371
101,26.3177943,127.7995617,372
101,26.3177678,127.7997682,373
101,26.3179625,127.8001304,374
101,26.3180731,127.8005635,375
101,26.3181146,127.8011688,376
101,26.3180154,127.8024478,377
101,26.3181019,127.8032658,378
101,26.3178183,127.8044031,379
101,26.3180394,127.804623,380
101,26.3182606,127.804725,381
101,26.3184818,127.8047706,382
101,26.3191021,127.8047572,383
101,26.3194026,127.8049369,384
101,26.3197212,127.8054559,385
101,26.3200734,127.8062967,386
101,26.3200998,127.8067125,387
101,26.3197896,127.8078363,388
101,26.3187126,127.8076298,389
101,26.3186597,127.8072804,390
101,26.3184625,127.8065556,391
101,26.3181788,127.8061955,392
101,26.3179913,127.805889,393
101,26.3178399,127.8052319,394
101,26.3177654,127.8044245,395
101,26.3180563,127.8032336,396
101,26.3179661,127.802437,397
101,26.3180695,127.8011757,398
101,26.3185972,127.8015517,399
101,26.3191069,127.8017708,400
101,26.3195733,127.8017941,401
101,26.3220399,127.8015921,402
101,26.323367,127.8014714,403
101,26.3241555,127.801399,404
101,26.3241892,127.8017557,405
101,26.3228069,127.8018808,406
101,26.3227804,127.8015606,407
101,26.3220087,127.8016296,408
101,26.3219589,127.8011126,409
101,26.32189,127.8001985,410
101,26.3213787,127.8000945,411
101,26.3207904,127.80013,412
101,26.319869,127.7997394,413
101,26.320266,127.79935,414
201,26.3147168,127.7963162,1
201,26.3150341,127.7964061,2
201,26.3163228,127.7963511,3
201,26.316902,127.7963522,4
201,26.316897,127.7965651,5
201,26.3166761,127.7966834,6
201,26.3166382,127.7966023,7
201,26.3168312,127.7964944,8
201,26.3168324,127.7963965,9
201,26.3163275,127.796416,10
201,26.3164046,127.7977244,11
201,26.3163517,127.7990923,12
201,26.3154598,127.7988268,13
201,26.3153443,127.7992961,14
201,26.3151195,127.7994973,15
201,26.3147619,127.7996462,16
201,26.314385,127.7996395,17
201,26.3140412,127.7995107,18
201,26.3136926,127.799205,19
201,26.3123125,127.7979067,20
201,26.3120745,127.7977458,21
201,26.3118256,127.7976868,22
201,26.3115762,127.7977109,23
201,26.3113408,127.7978356,24
201,26.3109395,127.7981072,25
201,26.3107292,127.7981572,26
201,26.3104749,127.7980641,27
201,26.3103145,127.7978906,28
201,26.3101414,127.7974025,29
201,26.3099827,127.7971879,30
201,26.3087444,127.7959031,31
201,26.3082275,127.7961593,32
201,26.3078837,127.7964799,33
201,26.307725,127.7968446,34
201,26.3076048,127.797322,35
201,26.3074509,127.7975715,36
201,26.306821,127.7980087,37
201,26.3064916,127.7980758,38
201,26.3061682,127.7980449,39
201,26.3059367,127.7981019,40
201,26.3057558,127.798275,41
201,26.3047603,127.8001586,42
201,26.3045631,127.8003657,43
201,26.3043875,127.8004962,44
201,26.3035448,127.8009825,45
201,26.3030536,127.8012766,46
201,26.3028297,127.8013646,47
201,26.3023622,127.8013959,48
201,26.3024045,127.8015398,49
201,26.3034538,127.8018999,50
201,26.3035557,127.8019676,51
201,26.3042097,127.8019033,52
201,26.3046689,127.8017786,53
201,26.30476,127.801568,54
201,26.304806,127.8017665,55
201,26.3042193,127.8019301,56
201,26.3035518,127.8020109,57
201,26.3034421,127.8019227,58
201,26.3023741,127.8015579,59
201,26.3022679,127.8013702,60
201,26.3028152,127.8013333,61
201,26.3030345,127.8012488,62
201,26.3034876,127.8009779,63
201,26.3043819,127.800471,64
201,26.304546,127.8003448,65
201,26.3047615,127.8001073,66
201,26.3057344,127.7982537,67
201,26.3058942,127.7980842,68
201,26.3057221,127.7979899,69
201,26.3055094,127.7980664,70
201,26.3050519,127.7983942,71
201,26.3047895,127.7984402,72
201,26.3046089,127.7983466,73
201,26.304733,127.7981432,74
201,26.30491,127.7976715,75
201,26.3048985,127.7973397,76
201,26.3050343,127.7971643,77
201,26.3054837,127.7971728,78
201,26.3057044,127.7970397,79
201,26.3067639,127.7961298,80
201,26.3069521,127.7958871,81
201,26.3070254,127.7955921,82
201,26.3069067,127.7953463,83
201,26.3066629,127.795008,84
201,26.3064543,127.7950288,85
201,26.306358,127.7949113,86
201,26.3063302,127.7946704,87
