shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
shapes_337_1,26.24646,127.77097,120001
shapes_337_1,26.24681,127.77039,120002
shapes_337_1,26.24686,127.77029,120003
shapes_337_1,26.24691,127.77,120004
shapes_337_1,26.2471,127.76933,120005
shapes_337_1,26.24732,127.76849,120006
shapes_337_1,26.2471,127.76842,120007
shapes_337_1,26.2469,127.76832,120008
shapes_337_1,26.24673,127.76821,120009
shapes_337_1,26.24651,127.76802,120010
shapes_337_1,26.24637,127.76787,120011
shapes_337_1,26.24615,127.76751,120012
shapes_337_1,26.24598,127.76712,120013
shapes_337_1,26.24582,127.76675,120014
shapes_337_1,26.24574,127.76652,120015
shapes_337_1,26.24565,127.76626,120016
shapes_337_1,26.24553,127.76578,120017
shapes_337_1,26.24497,127.76587,120018
shapes_337_1,26.24497,127.76587,130001
shapes_337_1,26.24553,127.76578,130002
shapes_337_1,26.24551,127.76552,130003
shapes_337_1,26.2455,127.76535,130004
shapes_337_1,26.24553,127.76505,130005
shapes_337_1,26.24559,127.76481,130006
shapes_337_1,26.24568,127.76459,130007
shapes_337_1,26.24582,127.76436,130008
shapes_337_1,26.24595,127.76412,130009
shapes_337_1,26.24606,127.76396,130010
shapes_337_1,26.2462,127.76383,130011
shapes_337_1,26.24657,127.7636,130012
shapes_337_1,26.24681,127.76351,130013
shapes_337_1,26.24702,127.76346,130014
shapes_337_1,26.24727,127.76343,130015
shapes_337_1,26.24766,127.76342,130016
shapes_337_1,26.24828,127.76338,130017
shapes_337_1,26.24841,127.76336,130018
shapes_337_1,26.24969,127.76331,130019
shapes_337_1,26.25019,127.76328,130020
shapes_337_1,26.25047,127.76331,130021
shapes_337_1,26.25072,127.76339,130022
shapes_337_1,26.25108,127.76358,130023
shapes_337_1,26.25158,127.76395,130024
shapes_337_1,26.25185,127.76414,130025
shapes_337_1,26.25221,127.76435,130026
shapes_337_1,26.25262,127.7646,130027
shapes_337_1,26.2529,127.76478,130028
shapes_337_1,26.25365,127.76417,130029
shapes_337_1,26.25385,127.76402,130030
shapes_337_1,26.25385,127.76402,140001
shapes_337_1,26.25391,127.76397,140002
shapes_337_1,26.25406,127.76386,140003
shapes_337_1,26.25422,127.76371,140004
shapes_337_1,26.25472,127.76327,140005
shapes_337_1,26.25477,127.76322,140006
shapes_337_1,26.25507,127.76285,140007
shapes_337_1,26.25513,127.76276,140008
shapes_337_1,26.25488,127.76258,140009
shapes_337_1,26.25494,127.76225,140010
shapes_337_1,26.25496,127.7621,140011
shapes_337_1,26.25495,127.76182,140012
shapes_337_1,26.25491,127.76134,140013
shapes_337_1,26.2549,127.76119,140014
shapes_337_1,26.25493,127.76093,140015
shapes_337_1,26.25496,127.76085,140016
shapes_337_1,26.25499,127.76074,140017
shapes_337_1,26.25511,127.76056,140018
shapes_337_1,26.25517,127.76046,140019
shapes_337_1,26.25523,127.76037,140020
shapes_337_1,26.25525,127.76022,140021
shapes_337_1,26.2552,127.76002,140022
shapes_337_1,26.25517,127.75991,140023
shapes_337_1,26.2552,127.75986,140024
shapes_337_1,26.25523,127.75982,140025
shapes_337_1,26.25535,127.75973,140026
shapes_337_1,26.25576,127.75933,140027
shapes_337_1,26.25583,127.75926,140028
shapes_337_1,26.25588,127.75919,140029
shapes_337_1,26.2559,127.75909,140030
shapes_337_1,26.2559,127.75882,140031
shapes_337_1,26.25592,127.75856,140032
shapes_337_1,26.25599,127.75811,140033
shapes_337_1,26.25599,127.75809,140034
shapes_337_1,26.25606,127.75775,140035
shapes_337_1,26.25622,127.75735,140036
shapes_337_1,26.25627,127.75715,140037
shapes_337_1,26.2564,127.75688,140038
shapes_337_1,26.25651,127.75664,140039
shapes_337_1,26.25663,127.75645,140040
shapes_337_1,26.25667,127.75638,140041
shapes_337_1,26.25677,127.75623,140042
shapes_337_1,26.25686,127.75614,140043
shapes_338_1,26.23863,127.77654,150001
shapes_338_1,26.2387,127.7766,150002
shapes_338_1,26.23968,127.77734,150003
shapes_338_1,26.239566077322195,127.77761578559877,150004
shapes_338_1,26.23946984463648,127.77783036231996,150005
shapes_338_1,26.239440974815224,127.77806639671327,150006
shapes_338_1,26.239325495458512,127.77842044830324,150007
shapes_338_1,26.239152276208326,127.77871012687685,150008
shapes_338_1,26.239287002314096,127.77886033058168,150009
shapes_338_1,26.23942172826374,127.77897834777833,150010
shapes_338_1,26.23954683079145,127.77909636497499,150011
shapes_338_1,26.239604570374198,127.7791714668274,150012
shapes_338_1,26.23993176080138,127.7793860435486,150013
shapes_338_1,26.240056862780126,127.7794396877289,150014
shapes_338_1,26.24119,127.77991,150015
shapes_338_1,26.24117,127.7799,150016
shapes_338_1,26.24117,127.7799,160001
shapes_338_1,26.24119,127.77991,160002
shapes_338_1,26.24137,127.78,160003
shapes_338_1,26.24129,127.78039,160004
shapes_338_1,26.24127,127.78048,160005
shapes_338_1,26.24123,127.78055,160006
shapes_338_1,26.24052,127.78145,160007
shapes_338_1,26.24028,127.78175,160008
shapes_338_1,26.23976,127.78239,160009
shapes_338_1,26.23917,127.78318,160010
shapes_338_1,26.23901,127.78337,160011
shapes_338_1,26.23871,127.78374,160012
shapes_338_1,26.23867,127.78378,160013
shapes_338_1,26.23867,127.78378,170001
shapes_338_1,26.23839,127.78414,170002
shapes_338_1,26.23754,127.78525,170003
shapes_338_1,26.2378,127.78549,170004
shapes_338_1,26.2382,127.78577,170005
shapes_338_1,26.23847,127.78593,170006
shapes_338_1,26.23868,127.78605,170007
shapes_338_1,26.23876,127.78607,170008
shapes_338_1,26.23881,127.78608,170009
shapes_338_1,26.23881,127.78608,180001
shapes_338_1,26.23897,127.7861,180002
shapes_338_1,26.2395,127.78621,180003
shapes_338_1,26.23988,127.7861,180004
shapes_338_1,26.24005,127.7861,180005
shapes_338_1,26.24038,127.78615,180006
shapes_338_1,26.24052,127.78625,180007
shapes_338_1,26.24068,127.78634,180008
shapes_338_1,26.24069,127.78634,180009
shapes_338_1,26.24087,127.78642,180010
shapes_338_1,26.24102,127.78645,180011
shapes_338_1,26.24118,127.78648,180012
shapes_338_1,26.24136,127.78646,180013
shapes_338_1,26.24153,127.78641,180014
shapes_338_1,26.24193,127.7852,180015
shapes_338_1,26.24204,127.78484,180016
shapes_338_1,26.24224,127.78422,180017
shapes_338_1,26.24238,127.7838,180018
shapes_338_1,26.24254,127.78332,180019
shapes_338_1,26.24266,127.78293,180020
shapes_338_1,26.24284,127.78236,180021
shapes_338_1,26.24309,127.78156,180022
shapes_338_1,26.24335,127.78075,180023
shapes_338_1,26.24429,127.78104,180024
shapes_338_1,26.24472,127.78109,180025
shapes_338_1,26.24502,127.78125,180026
shapes_338_1,26.24532,127.78139,180027
shapes_338_1,26.24562,127.78149,180028
shapes_338_1,26.24621,127.78166,180029
shapes_338_1,26.24683,127.78181,180030
shapes_338_1,26.24753,127.78198,180031
shapes_338_1,26.24773,127.78202,180032
shapes_338_1,26.24816,127.78212,180033
shapes_338_1,26.24859,127.78222,180034
shapes_338_1,26.24859,127.78222,190001
shapes_338_1,26.24869,127.78224,190002
shapes_338_1,26.24938,127.7824,190003
shapes_338_1,26.24979,127.78251,190004
shapes_338_1,26.25029,127.78268,190005
shapes_338_1,26.25068,127.78284,190006
shapes_338_1,26.25138,127.78316,190007
shapes_338_1,26.25207,127.7835,190008
shapes_338_1,26.25329,127.78409,190009
shapes_338_1,26.25396,127.78438,190010
shapes_338_1,26.25473,127.78468,190011
shapes_338_1,26.25526,127.78482,190012
